metric	value
retained_path	kernel\FreeRTOS-Plus-CLI\prvCommand\prvCommand_filesystem.c
retained_product_path	D:\01_workspace\s200_ap510b_iar_git\kernel\FreeRTOS-Plus-CLI\prvCommand\prvCommand_filesystem.c
disposition	linked-unanchored
recovery_method	corpus-gap Thumb block recovery; path literal-reference membership; whole-image ingress scans
linked_functions	12
ghidra_discovered_functions	0
path_anchored_functions	0
raw_path_referencing_functions	2
body_bytes	3200
body_concat_sha256	5e9da7dcc2734c2a25cc01de24f0d06a3ff3e8cb8df10ad7baa5546944f3cc7d
physical_interval	[0x0057E898,0x0057F550)
physical_bytes	3256
physical_sha256	cf81b4805490ce0b3a693689a4cab383508d6c3b7011b637003bdb8884ceffbf
outer_pool_bytes	56
outer_pool_sha256	ca466a06b7371c1d68a4cabac715c5b0b7d89a214ee03357a5c4b57a8c35df63
reachable_instructions	1229
reachable_instruction_digest	c7a42bedb041c9a1986e2d252131382da5462fdc911aa25e54417b6cd9504ad9
direct_body_calls	186
direct_body_call_digest	0838e517f9166cb85e91556af86569a558c43368377b7cb52fc8a057ca11753d
internal_direct_body_calls	4
indirect_body_calls	0
indirect_body_call_digest	-
function_escapes	0
function_escape_digest	-
direct_bl_entry_sites	6
direct_bl_entry_digest	37a3a23dbd92b714bf4cc6cb978fd7d7b69222f96af830e7a222347822fdfe87
direct_bl_strict_interior_sites	0
direct_bl_strict_interior_digest	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
direct_bw_entry_sites	0
direct_bw_entry_digest	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
direct_b16_entry_sites	0
direct_b16_entry_digest	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
stored_entry_pointer_words	1
stored_entry_pointer_digest	22dc2283b18c8215b1ee951121782938eef06f8eb859c2203ec9171164782cd5
path_string_run_address	0x006DE434
retained_path_pointer_cells	0x0057F950
path_literal_references	6
path_literal_reference_digest	728f9a84b032292dcf9ecd8db8e53f8335b8036eb795f7856576aa529972f72e
boundary_before_16_sha256	259b9ca9e9e35e9d2077ed25ee2c8510d975fdf92561b5bcabc00fa39eb6b06f
boundary_after_16_sha256	b95be6439d1282a67d7646c78826dd7650ea880f230fb6103df725464d084ace
tag_strings	6
tag_string_digest	8b4e8ab26469e4c1aaf6905144eaa5f3787097c82f366aa883191ce6d1083089
path_cell_outside_physical_interval	true
production_routed	true
source_path	components/apollo_main/core_overlay/freertos_cli_filesystem.c
source_bytes	22115
source_sha256	e4817fff043dbefc84075153e31da9665af909cf5004c179602ab7ac98ec5313
source_functions	12
compiled_text_bytes	9866
compiled_rodata_bytes	704
generated_alignment_bytes	20
strict_relocations	179
stock_replaced_bytes	3200
retained_literal_pool_bytes	56
hardware_validation	blocked by unavailable physical evidence
hardware_evidence_required	authorized responsive G2 pair or captured littlefs media must be collected during future qualification
source_inventory	complete clean-room command implementation; physical media behavior remains separately blocked
