metric	value
retained_path	app\gui\health\health.c
linked_functions	4
ghidra_discovered_functions	2
additional_recovered_functions	2
path_anchored_functions	3
anchored_by_baseline_ghidra	1
body_bytes	504
body_concat_sha256	f6306371340e0e19606c34c2a93dc8aeeef28c5456ad337ff3b66a4ba44d25b1
reachable_instruction_bytes	504
reachable_instruction_sha256	f6306371340e0e19606c34c2a93dc8aeeef28c5456ad337ff3b66a4ba44d25b1
embedded_data_regions	0
embedded_data_bytes	0
embedded_data_concat_sha256	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
physical_interval	[0x004FFBD8,0x004FFE14)
physical_bytes	572
physical_sha256	e8407d029614793fe55708cd7fd814bfd01f845b4d2608ce46dc357115d9f179
outer_pool_regions	1
outer_pool_bytes	68
outer_pool_concat_sha256	a5c65d7291dbe522690532d0b97c1af866e0dc0d1cb7464b80b40d31b101b8c7
path_run_address	0x007158E0
path_pointer_cells	0x004FFDDC
direct_bl_entry_sites	58
external_direct_bl_entry_sites	57
direct_bl_entry_digest	2a918441945c501b62209b68dd14cf8a6ab4f3074ea5549a6fc1aa118e92ca40
direct_body_calls	34
internal_direct_body_calls	1
external_direct_body_calls	33
direct_body_call_digest	bf9004a6055c909275d637870a3c6adb0313decd1dab96cb1bbafb27b935b85b
stored_entry_pointers	1
stored_entry_pointer_digest	6c82f581e920988fb83180feae804e5387802acf74f9cc123acbd226a3108684
strict_interior_raw_bl_decodes	0
unrecovered_direct_object_targets	0
third_party_dependency	EasyLogger diagnostics and CMSIS-FreeRTOS v10.5.1 mutex wrappers terminate at authenticated source-owned provider seams; no upstream definition is embedded
historical_source_available	false
private_producing_commit_observable	false
production_routed	false
