metric	value
retained_path	app\gui\dashboard\dashboard_watchface_manager.c
linked_functions	17
ghidra_discovered_functions	9
additional_recovered_functions	8
path_anchored_functions	3
anchored_by_baseline_ghidra	1
body_bytes	956
body_concat_sha256	527f175409db33aaecd5bfbbfb808e74bb32ed19a1252b0f9bb2faea010bd396
reachable_instruction_bytes	956
reachable_instruction_sha256	527f175409db33aaecd5bfbbfb808e74bb32ed19a1252b0f9bb2faea010bd396
physical_interval	[0x00500410,0x00500824)
physical_bytes	1044
physical_sha256	d8601437f9e7d1159c4033ec34a17b57a8fe3d390b35369ef76e912ffdac479f
outer_pool_regions	1
outer_pool_bytes	88
outer_pool_concat_sha256	50d66cff81d1918a5f0bda3b3badfe75706000dbbb9c30b72ea9555fb6b9a543
path_run_address	0x006E748C
path_pointer_cells	0x005007E4
direct_bl_entry_sites	24
external_direct_bl_entry_sites	21
direct_bl_entry_digest	ccd6b4596ee8a43fdf0e644ebea7cf4ea0627fe9bd24c897e28d9b5d2e771b8b
direct_body_calls	34
internal_direct_body_calls	3
external_direct_body_calls	31
direct_body_call_digest	c98e9d7bd6c57e6e63fa21da5e72b98ed392388e29b6c7e416a3d5485c300b2b
indirect_body_calls	15
indirect_body_call_site_digest	7338341f2a1451e2a5278c2cb8305e55a1e31f1a8217a474036bf887df3b132f
stored_entry_pointers	1
stored_entry_pointer_digest	29139efed7a2bd631634a7554882853502147f8d3fc6670cabf0f7c713c9afe3
watchface_vtables	4 tables x 15 words x 4 bytes
watchface_vtable_concat_sha256	f0a22e5166ec590bd729846b3e3b9e05bd575291e0cd4aa73a985002c5f1502c
strict_interior_raw_bl_decodes	0
unrecovered_direct_object_targets	0
third_party_dependency	EasyLogger diagnostics terminate at the admitted 2.2.99 source-equivalent seam; indirect targets are pinned first-party watchface vtables
historical_source_available	false
private_producing_commit_observable	false
production_routed	false
